date,datetime,cash_type,card,money,coffee_name,Customer_ID,Store_Location,Customer_Age,Customer_Gender,Loyalty_Program,Discount
2024-05-26,2024-05-26 14:26:05.248,card,ANON-0000-0000-0215,9.52,Cortado,CUST-0599,Houston,35,Female,True,0.12
2024-05-26,2024-05-26 14:40:58.882,card,ANON-0000-0000-0216,7.84,Americano with Milk,CUST-0600,New York,52,Female,True,1.14
2024-05-26,2024-05-26 17:19:15.521,card,ANON-0000-0000-0217,7.3,Cappuccino,CUST-0601,Houston,56,Female,False,1.0
2024-05-26,2024-05-26 18:09:52.843,card,ANON-0000-0000-0218,7.3,Hot Chocolate,CUST-0602,Miami,47,Female,True,0.22
2024-05-26,2024-05-26 18:11:02.204,card,ANON-0000-0000-0218,6.82,Hot Chocolate,CUST-0603,Houston,63,Male,True,0.83
2024-05-26,2024-05-26 18:13:14.299,card,ANON-0000-0000-0218,5.28,Americano,CUST-0604,Los Angeles,26,Male,False,0.59
2024-05-26,2024-05-26 18:39:18.794,card,ANON-0000-0000-0219,5.16,Latte,CUST-0605,Chicago,43,Female,False,0.21
2024-05-26,2024-05-26 20:59:14.954,card,ANON-0000-0000-0220,9.5,Hot Chocolate,CUST-0606,Houston,38,Male,False,1.52
2024-05-26,2024-05-26 21:00:05.568,card,ANON-0000-0000-0220,9.7,Cappuccino,CUST-0607,Houston,55,Male,True,1.3
2024-05-26,2024-05-26 21:02:36.935,card,ANON-0000-0000-0221,5.19,Cortado,CUST-0608,Miami,40,Female,False,0.47
2024-05-26,2024-05-26 21:03:51.772,card,ANON-0000-0000-0222,7.74,Cappuccino,CUST-0609,Miami,62,Female,False,0.51
2024-05-26,2024-05-26 21:04:58.824,card,ANON-0000-0000-0221,9.01,Latte,CUST-0610,Chicago,28,Male,True,0.6
2024-05-26,2024-05-26 21:06:02.621,card,ANON-0000-0000-0223,8.59,Cappuccino,CUST-0611,Los Angeles,22,Female,True,0.44
2024-05-27,2024-05-27 11:34:55.252,card,ANON-0000-0000-0012,6.13,Americano,CUST-0612,Los Angeles,60,Female,True,0.35
2024-05-27,2024-05-27 14:05:21.688,card,ANON-0000-0000-0224,9.37,Americano with Milk,CUST-0613,Houston,29,Male,True,1.12
2024-05-27,2024-05-27 14:06:43.564,card,ANON-0000-0000-0224,4.85,Cocoa,CUST-0614,Los Angeles,54,Male,False,0.04
2024-05-27,2024-05-27 15:11:34.061,card,ANON-0000-0000-0225,5.18,Americano,CUST-0615,Houston,52,Male,False,0.95
2024-05-27,2024-05-27 15:14:05.788,card,ANON-0000-0000-0225,8.95,Americano,CUST-0616,New York,29,Female,False,1.18
2024-05-27,2024-05-27 17:50:55.763,card,ANON-0000-0000-0203,5.82,Latte,CUST-0617,Los Angeles,33,Male,False,0.31
2024-05-27,2024-05-27 18:00:50.983,card,ANON-0000-0000-0226,7.65,Americano,CUST-0618,New York,37,Female,False,0.17
2024-05-27,2024-05-27 19:16:27.404,card,ANON-0000-0000-0227,9.56,Latte,CUST-0619,Los Angeles,42,Male,False,1.05
2024-05-27,2024-05-27 19:17:38.729,card,ANON-0000-0000-0228,3.95,Latte,CUST-0620,Houston,43,Male,True,0.73
2024-05-27,2024-05-27 21:29:07.085,card,ANON-0000-0000-0192,3.54,Americano with Milk,CUST-0621,Chicago,52,Female,True,0.03
2024-05-27,2024-05-27 21:30:19.772,card,ANON-0000-0000-0206,7.64,Cappuccino,CUST-0622,New York,22,Male,True,0.43
2024-05-28,2024-05-28 08:37:09.028,card,ANON-0000-0000-0012,5.27,Americano with Milk,CUST-0623,Los Angeles,40,Male,False,0.43
2024-05-28,2024-05-28 09:20:10.736,card,ANON-0000-0000-0097,9.71,Americano with Milk,CUST-0624,Miami,37,Female,False,1.11
2024-05-28,2024-05-28 11:48:18.494,card,ANON-0000-0000-0229,9.59,Cappuccino,CUST-0625,Miami,28,Male,True,1.89
2024-05-28,2024-05-28 13:14:40.435,card,ANON-0000-0000-0230,8.17,Cappuccino,CUST-0626,Chicago,27,Male,True,0.2
2024-05-28,2024-05-28 14:10:53.691,card,ANON-0000-0000-0194,3.35,Cocoa,CUST-0627,Houston,62,Female,True,0.33
2024-05-28,2024-05-28 16:25:39.330,card,ANON-0000-0000-0141,7.18,Cortado,CUST-0628,New York,60,Female,False,0.72
2024-05-28,2024-05-28 17:21:43.967,cash,ANON-0000-0000-1083,5.72,Cappuccino,CUST-0629,Houston,35,Female,True,0.09
2024-05-28,2024-05-28 19:09:29.069,card,ANON-0000-0000-0231,5.19,Americano,CUST-0630,Miami,51,Female,True,0.38
2024-05-28,2024-05-28 19:10:31.070,card,ANON-0000-0000-0231,3.82,Latte,CUST-0631,Los Angeles,21,Male,False,0.11
2024-05-28,2024-05-28 20:24:32.205,card,ANON-0000-0000-0009,5.44,Americano with Milk,CUST-0632,Houston,34,Male,True,0.04
2024-05-28,2024-05-28 20:50:19.449,card,ANON-0000-0000-0012,6.86,Americano,CUST-0633,Los Angeles,31,Female,True,0.55
2024-05-29,2024-05-29 09:14:43.704,card,ANON-0000-0000-0232,3.55,Latte,CUST-0634,Los Angeles,52,Female,True,0.45
2024-05-29,2024-05-29 10:48:46.781,cash,ANON-0000-0000-1084,9.55,Latte,CUST-0635,Chicago,61,Female,False,1.32
2024-05-29,2024-05-29 11:14:02.855,card,ANON-0000-0000-0233,9.99,Hot Chocolate,CUST-0636,Houston,46,Male,False,0.75
2024-05-29,2024-05-29 15:10:48.545,card,ANON-0000-0000-0234,5.13,Americano,CUST-0637,Houston,64,Female,True,0.52
2024-05-29,2024-05-29 15:22:56.321,card,ANON-0000-0000-0235,6.92,Latte,CUST-0638,Los Angeles,64,Male,True,0.17
2024-05-29,2024-05-29 15:45:12.738,card,ANON-0000-0000-0236,8.86,Cappuccino,CUST-0639,Miami,22,Male,False,1.66
2024-05-29,2024-05-29 16:45:03.950,card,ANON-0000-0000-0237,7.49,Latte,CUST-0640,Los Angeles,40,Male,True,1.4
2024-05-29,2024-05-29 18:24:03.334,card,ANON-0000-0000-0238,4.57,Cortado,CUST-0641,Los Angeles,31,Female,True,0.16
2024-05-29,2024-05-29 18:24:59.311,card,ANON-0000-0000-0238,3.79,Latte,CUST-0642,Chicago,52,Male,True,0.37
2024-05-29,2024-05-29 20:30:42.240,card,ANON-0000-0000-0239,5.99,Hot Chocolate,CUST-0643,Miami,25,Female,False,0.0
2024-05-29,2024-05-29 20:32:35.200,card,ANON-0000-0000-0240,9.15,Cocoa,CUST-0644,Chicago,47,Male,False,1.02
2024-05-30,2024-05-30 08:29:06.277,card,ANON-0000-0000-0241,8.93,Cappuccino,CUST-0645,Houston,54,Female,True,0.13
2024-05-30,2024-05-30 08:30:21.586,card,ANON-0000-0000-0241,6.99,Latte,CUST-0646,Los Angeles,31,Male,False,0.77
2024-05-30,2024-05-30 08:37:05.382,card,ANON-0000-0000-0242,7.95,Americano with Milk,CUST-0647,Los Angeles,33,Female,True,0.9
2024-05-30,2024-05-30 09:47:59.092,card,ANON-0000-0000-0001,3.75,Latte,CUST-0648,New York,50,Male,False,0.44
2024-05-30,2024-05-30 14:56:15.473,card,ANON-0000-0000-0097,8.45,Americano with Milk,CUST-0649,Los Angeles,31,Male,True,0.16
2024-05-30,2024-05-30 15:16:15.665,card,ANON-0000-0000-0243,4.32,Espresso,CUST-0650,Miami,57,Female,True,0.5
2024-05-30,2024-05-30 15:17:38.656,card,ANON-0000-0000-0012,8.2,Espresso,CUST-0651,New York,27,Female,True,1.23
2024-05-30,2024-05-30 19:53:11.189,card,ANON-0000-0000-0206,3.5,Cappuccino,CUST-0652,Miami,34,Male,True,0.39
2024-05-30,2024-05-30 20:31:05.430,card,ANON-0000-0000-0244,4.28,Latte,CUST-0653,Chicago,28,Female,True,0.8
2024-05-30,2024-05-30 20:46:13.835,card,ANON-0000-0000-0009,5.42,Hot Chocolate,CUST-0654,Miami,42,Female,False,1.07
2024-05-30,2024-05-30 20:47:21.586,card,ANON-0000-0000-0009,5.85,Americano with Milk,CUST-0655,Houston,22,Male,True,0.9
2024-05-31,2024-05-31 07:53:57.274,card,ANON-0000-0000-0245,7.66,Americano with Milk,CUST-0656,Houston,63,Male,False,0.88
2024-05-31,2024-05-31 09:21:07.821,card,ANON-0000-0000-0246,7.35,Latte,CUST-0657,Chicago,47,Male,False,0.05
2024-05-31,2024-05-31 09:23:58.791,cash,ANON-0000-0000-1085,3.55,Latte,CUST-0658,Miami,63,Male,True,0.6
2024-05-31,2024-05-31 10:38:07.861,card,ANON-0000-0000-0247,6.11,Hot Chocolate,CUST-0659,Miami,20,Male,True,0.89
2024-05-31,2024-05-31 10:39:06.136,card,ANON-0000-0000-0248,6.98,Cocoa,CUST-0660,Houston,44,Female,False,0.68
2024-05-31,2024-05-31 14:50:12.976,card,ANON-0000-0000-0249,8.73,Americano with Milk,CUST-0661,Houston,18,Male,False,1.68
2024-05-31,2024-05-31 18:23:44.636,card,ANON-0000-0000-0250,7.86,Latte,CUST-0662,Los Angeles,41,Male,False,0.03
2024-05-31,2024-05-31 18:25:03.271,card,ANON-0000-0000-0250,3.64,Latte,CUST-0663,Chicago,46,Female,False,0.63
2024-05-31,2024-05-31 20:06:39.166,card,ANON-0000-0000-0180,9.25,Cappuccino,CUST-0664,Los Angeles,21,Male,False,1.44
2024-05-31,2024-05-31 20:33:06.403,card,ANON-0000-0000-0134,9.38,Americano with Milk,CUST-0665,Miami,38,Female,True,0.13
2024-05-31,2024-05-31 20:34:32.903,card,ANON-0000-0000-0134,7.34,Latte,CUST-0666,Los Angeles,33,Male,False,0.72
2024-05-31,2024-05-31 22:05:47.070,card,ANON-0000-0000-0206,8.2,Cappuccino,CUST-0667,Houston,60,Male,True,1.27
2024-05-31,2024-05-31 22:06:52.490,card,ANON-0000-0000-0206,5.88,Americano with Milk,CUST-0668,Houston,34,Male,False,0.36
2024-05-31,2024-05-31 22:07:55.368,card,ANON-0000-0000-0206,5.68,Cortado,CUST-0669,Los Angeles,40,Male,True,0.27
2024-06-01,2024-06-01 08:27:01.745,card,ANON-0000-0000-0141,5.1,Cortado,CUST-0670,Los Angeles,47,Male,True,0.9
2024-06-01,2024-06-01 09:48:24.750,card,ANON-0000-0000-0232,7.24,Latte,CUST-0671,Houston,30,Male,True,0.92
2024-06-01,2024-06-01 11:38:09.371,card,ANON-0000-0000-0250,6.55,Latte,CUST-0672,Chicago,45,Female,False,0.8
2024-06-01,2024-06-01 14:28:53.739,card,ANON-0000-0000-0097,4.48,Americano with Milk,CUST-0673,Houston,22,Female,True,0.74
2024-06-01,2024-06-01 18:20:12.780,card,ANON-0000-0000-0251,6.66,Americano with Milk,CUST-0674,New York,30,Female,True,0.75
2024-06-01,2024-06-01 18:21:15.363,card,ANON-0000-0000-0251,6.42,Americano with Milk,CUST-0675,Chicago,61,Female,True,0.83
2024-06-01,2024-06-01 20:50:10.488,card,ANON-0000-0000-0154,3.01,Cappuccino,CUST-0676,Los Angeles,23,Female,True,0.13
2024-06-01,2024-06-01 20:51:13.565,card,ANON-0000-0000-0154,6.42,Cappuccino,CUST-0677,New York,19,Female,True,0.2
2024-06-01,2024-06-01 20:54:59.267,cash,ANON-0000-0000-1086,5.79,Cocoa,CUST-0678,Los Angeles,35,Male,True,0.21
2024-06-01,2024-06-01 20:59:09.689,card,ANON-0000-0000-0252,6.79,Cocoa,CUST-0679,Miami,59,Male,True,0.27
2024-06-01,2024-06-01 21:51:04.971,card,ANON-0000-0000-0009,3.32,Americano with Milk,CUST-0680,Miami,64,Male,True,0.25
2024-06-02,2024-06-02 20:03:25.799,card,ANON-0000-0000-0009,4.24,Latte,CUST-0681,New York,60,Male,False,0.13
2024-06-02,2024-06-02 20:24:02.449,card,ANON-0000-0000-0040,5.78,Americano with Milk,CUST-0682,Miami,54,Female,True,1.04
2024-06-02,2024-06-02 20:25:07.238,card,ANON-0000-0000-0040,3.03,Cappuccino,CUST-0683,Houston,19,Male,True,0.01
2024-06-02,2024-06-02 21:07:20.531,card,ANON-0000-0000-0097,3.77,Americano with Milk,CUST-0684,Los Angeles,35,Female,True,0.47
2024-06-02,2024-06-02 21:30:12.430,card,ANON-0000-0000-0253,9.54,Latte,CUST-0685,Chicago,41,Male,True,0.49
2024-06-02,2024-06-02 22:43:10.636,cash,ANON-0000-0000-1087,3.84,Americano with Milk,CUST-0686,Chicago,29,Female,False,0.48
2024-06-03,2024-06-03 10:12:04.141,card,ANON-0000-0000-0001,9.44,Latte,CUST-0687,Los Angeles,60,Female,True,0.22
2024-06-03,2024-06-03 10:27:49.797,card,ANON-0000-0000-0191,4.59,Latte,CUST-0688,Houston,48,Male,False,0.39
2024-06-03,2024-06-03 14:31:42.338,card,ANON-0000-0000-0025,5.71,Cappuccino,CUST-0689,New York,26,Male,True,0.01
2024-06-03,2024-06-03 14:33:00.952,card,ANON-0000-0000-0024,4.79,Americano with Milk,CUST-0690,Miami,62,Female,True,0.86
2024-06-03,2024-06-03 14:34:06.922,card,ANON-0000-0000-0009,8.22,Latte,CUST-0691,Chicago,60,Male,False,0.24
2024-06-03,2024-06-03 21:42:51.734,cash,ANON-0000-0000-1088,6.89,Americano with Milk,CUST-0692,New York,61,Male,False,0.16
2024-06-03,2024-06-03 21:43:37.471,cash,ANON-0000-0000-1089,4.39,Americano with Milk,CUST-0693,Houston,31,Male,False,0.68
2024-06-04,2024-06-04 09:23:42.898,card,ANON-0000-0000-0141,5.25,Cortado,CUST-0694,New York,46,Male,True,1.02
2024-06-04,2024-06-04 10:27:13.975,card,ANON-0000-0000-0097,5.91,Americano with Milk,CUST-0695,Chicago,57,Male,False,0.88
2024-06-04,2024-06-04 12:02:10.213,card,ANON-0000-0000-0254,3.26,Latte,CUST-0696,Houston,49,Male,True,0.49
2024-06-04,2024-06-04 12:05:29.186,card,ANON-0000-0000-0254,3.4,Hot Chocolate,CUST-0697,New York,50,Female,False,0.54
2024-06-04,2024-06-04 15:30:32.455,card,ANON-0000-0000-0255,7.07,Latte,CUST-0698,Houston,33,Male,True,0.48
2024-06-04,2024-06-04 17:46:36.661,card,ANON-0000-0000-0192,4.28,Cortado,CUST-0699,Chicago,50,Female,False,0.27
2024-06-04,2024-06-04 17:47:28.847,card,ANON-0000-0000-0192,4.22,Cappuccino,CUST-0700,Chicago,43,Male,False,0.44
2024-06-04,2024-06-04 20:13:01.204,card,ANON-0000-0000-0256,6.1,Hot Chocolate,CUST-0701,Houston,42,Female,False,0.16
2024-06-04,2024-06-04 20:50:33.896,card,ANON-0000-0000-0257,6.03,Cappuccino,CUST-0702,New York,33,Male,True,1.18
2024-06-04,2024-06-04 21:31:58.908,card,ANON-0000-0000-0258,5.08,Cortado,CUST-0703,Miami,59,Female,True,0.83
2024-06-04,2024-06-04 21:33:02.621,card,ANON-0000-0000-0259,4.46,Americano with Milk,CUST-0704,Los Angeles,32,Female,False,0.68
2024-06-04,2024-06-04 21:34:55.667,card,ANON-0000-0000-0260,3.33,Americano with Milk,CUST-0705,Los Angeles,62,Female,True,0.31
2024-06-04,2024-06-04 21:36:06.924,card,ANON-0000-0000-0260,4.41,Americano with Milk,CUST-0706,New York,37,Female,False,0.84
2024-06-04,2024-06-04 21:37:15.164,card,ANON-0000-0000-0260,9.6,Americano with Milk,CUST-0707,New York,28,Female,True,0.19
2024-06-05,2024-06-05 08:21:48.964,card,ANON-0000-0000-0261,6.93,Cappuccino,CUST-0708,New York,40,Female,True,0.2
2024-06-05,2024-06-05 08:23:06.723,card,ANON-0000-0000-0261,4.37,Cappuccino,CUST-0709,Houston,61,Female,False,0.27
2024-06-05,2024-06-05 09:22:43.108,card,ANON-0000-0000-0262,9.36,Americano,CUST-0710,New York,19,Male,True,1.03
2024-06-05,2024-06-05 10:28:50.620,card,ANON-0000-0000-0001,4.56,Latte,CUST-0711,New York,63,Male,True,0.37
2024-06-05,2024-06-05 10:40:53.188,card,ANON-0000-0000-0097,4.51,Americano with Milk,CUST-0712,Chicago,57,Male,True,0.9
2024-06-05,2024-06-05 19:43:57.675,card,ANON-0000-0000-0263,7.77,Americano with Milk,CUST-0713,Houston,35,Male,False,1.08
2024-06-05,2024-06-05 19:59:53.527,card,ANON-0000-0000-0264,5.28,Latte,CUST-0714,Chicago,25,Female,False,0.79
2024-06-05,2024-06-05 20:10:47.623,card,ANON-0000-0000-0220,4.32,Cocoa,CUST-0715,Los Angeles,56,Female,True,0.17
2024-06-05,2024-06-05 20:12:01.658,card,ANON-0000-0000-0220,7.14,Cortado,CUST-0716,Los Angeles,43,Male,True,0.15
2024-06-06,2024-06-06 08:52:56.351,card,ANON-0000-0000-0097,8.63,Americano with Milk,CUST-0717,Chicago,37,Female,False,1.04
2024-06-06,2024-06-06 08:54:08.455,card,ANON-0000-0000-0097,4.02,Americano with Milk,CUST-0718,Houston,44,Male,False,0.34
2024-06-06,2024-06-06 10:36:09.667,card,ANON-0000-0000-0001,9.54,Latte,CUST-0719,Chicago,47,Male,False,1.4
2024-06-06,2024-06-06 12:17:41.474,card,ANON-0000-0000-0265,4.88,Americano,CUST-0720,Miami,20,Female,False,0.02
2024-06-06,2024-06-06 15:11:14.185,card,ANON-0000-0000-0224,3.11,Americano with Milk,CUST-0721,Houston,18,Male,False,0.55
2024-06-06,2024-06-06 15:24:06.221,card,ANON-0000-0000-0266,5.92,Cappuccino,CUST-0722,Los Angeles,41,Female,True,0.85
2024-06-06,2024-06-06 21:14:05.102,card,ANON-0000-0000-0267,8.13,Latte,CUST-0723,Los Angeles,59,Male,True,1.44
2024-06-06,2024-06-06 21:15:42.227,card,ANON-0000-0000-0267,8.1,Latte,CUST-0724,New York,46,Male,True,0.7
2024-06-06,2024-06-06 21:18:26.713,card,ANON-0000-0000-0206,8.36,Cappuccino,CUST-0725,Miami,21,Male,False,0.59
2024-06-06,2024-06-06 21:19:30.436,card,ANON-0000-0000-0206,7.7,Americano with Milk,CUST-0726,Los Angeles,45,Male,False,1.06
2024-06-06,2024-06-06 21:21:04.440,card,ANON-0000-0000-0267,4.11,Latte,CUST-0727,Chicago,59,Female,False,0.28
2024-06-07,2024-06-07 08:18:04.296,card,ANON-0000-0000-0268,6.35,Cappuccino,CUST-0728,Houston,55,Male,False,0.87
2024-06-07,2024-06-07 10:35:28.104,card,ANON-0000-0000-0269,3.99,Espresso,CUST-0729,Chicago,44,Male,True,0.64
2024-06-07,2024-06-07 13:34:18.297,card,ANON-0000-0000-0164,4.13,Americano with Milk,CUST-0730,Miami,51,Male,True,0.7
2024-06-07,2024-06-07 16:45:42.218,card,ANON-0000-0000-0270,9.4,Cortado,CUST-0731,New York,59,Female,False,1.5
2024-06-07,2024-06-07 16:47:15.481,card,ANON-0000-0000-0270,5.82,Cortado,CUST-0732,Los Angeles,47,Female,True,1.08
2024-06-08,2024-06-08 09:04:20.016,card,ANON-0000-0000-0271,7.5,Cortado,CUST-0733,Houston,47,Female,False,0.45
2024-06-08,2024-06-08 09:26:11.160,card,ANON-0000-0000-0097,4.56,Americano with Milk,CUST-0734,Miami,21,Male,True,0.54
2024-06-08,2024-06-08 20:24:54.320,card,ANON-0000-0000-0134,4.51,Cappuccino,CUST-0735,New York,40,Male,True,0.44
2024-06-08,2024-06-08 20:25:56.316,card,ANON-0000-0000-0134,3.79,Cappuccino,CUST-0736,Chicago,41,Female,False,0.13
2024-06-09,2024-06-09 08:15:52.760,card,ANON-0000-0000-0097,3.49,Latte,CUST-0737,Houston,26,Female,False,0.49
2024-06-09,2024-06-09 10:30:04.461,card,ANON-0000-0000-0272,3.82,Latte,CUST-0738,Miami,58,Male,True,0.37
2024-06-09,2024-06-09 10:52:05.797,card,ANON-0000-0000-0273,9.21,Cappuccino,CUST-0739,Chicago,36,Female,True,0.8
2024-06-09,2024-06-09 11:04:41.306,card,ANON-0000-0000-0141,9.33,Cortado,CUST-0740,Houston,48,Male,False,0.04
2024-06-09,2024-06-09 11:07:08.108,card,ANON-0000-0000-0274,7.82,Espresso,CUST-0741,Los Angeles,52,Female,False,1.45
2024-06-09,2024-06-09 11:52:49.616,card,ANON-0000-0000-0275,7.19,Cappuccino,CUST-0742,Houston,55,Male,False,0.15
2024-06-09,2024-06-09 12:11:23.640,card,ANON-0000-0000-0276,3.8,Americano with Milk,CUST-0743,Los Angeles,59,Female,True,0.54
2024-06-09,2024-06-09 12:13:08.067,card,ANON-0000-0000-0276,7.91,Latte,CUST-0744,New York,47,Female,True,1.06
2024-06-09,2024-06-09 12:14:10.783,card,ANON-0000-0000-0276,7.61,Latte,CUST-0745,Los Angeles,19,Female,True,0.53
2024-06-09,2024-06-09 15:10:30.692,card,ANON-0000-0000-0277,3.33,Cortado,CUST-0746,Los Angeles,18,Male,False,0.17
2024-06-09,2024-06-09 16:17:28.189,card,ANON-0000-0000-0278,7.79,Cappuccino,CUST-0747,Miami,24,Male,False,0.53
2024-06-09,2024-06-09 19:21:19.277,card,ANON-0000-0000-0279,9.75,Americano with Milk,CUST-0748,New York,28,Male,True,0.88
2024-06-09,2024-06-09 21:05:08.844,card,ANON-0000-0000-0280,8.84,Americano,CUST-0749,Chicago,53,Female,True,1.03
2024-06-10,2024-06-10 12:47:49.861,card,ANON-0000-0000-0281,7.29,Cappuccino,CUST-0750,New York,41,Male,True,0.77
2024-06-10,2024-06-10 12:56:48.268,card,ANON-0000-0000-0097,3.11,Latte,CUST-0751,Chicago,60,Male,False,0.53
2024-06-10,2024-06-10 19:04:28.106,card,ANON-0000-0000-0282,9.29,Hot Chocolate,CUST-0752,Los Angeles,19,Female,True,0.74
2024-06-10,2024-06-10 19:05:22.770,card,ANON-0000-0000-0282,3.18,Hot Chocolate,CUST-0753,Chicago,18,Female,False,0.37
2024-06-10,2024-06-10 19:37:23.602,card,ANON-0000-0000-0283,7.01,Latte,CUST-0754,Los Angeles,25,Female,True,0.93
2024-06-10,2024-06-10 19:38:19.678,card,ANON-0000-0000-0283,8.45,Latte,CUST-0755,Los Angeles,44,Male,True,0.09
2024-06-11,2024-06-11 10:38:03.953,card,ANON-0000-0000-0284,4.43,Americano with Milk,CUST-0756,Houston,21,Female,False,0.3
2024-06-11,2024-06-11 18:48:25.292,card,ANON-0000-0000-0285,7.6,Latte,CUST-0757,Miami,55,Male,True,0.14
2024-06-11,2024-06-11 18:49:36.428,card,ANON-0000-0000-0285,4.47,Latte,CUST-0758,Chicago,19,Male,False,0.14
2024-06-11,2024-06-11 21:17:03.344,card,ANON-0000-0000-0286,9.39,Hot Chocolate,CUST-0759,Houston,51,Male,False,0.33
2024-06-11,2024-06-11 21:27:41.900,card,ANON-0000-0000-0287,8.27,Americano with Milk,CUST-0760,New York,26,Female,False,0.03
2024-06-11,2024-06-11 21:28:50.220,card,ANON-0000-0000-0287,4.6,Americano with Milk,CUST-0761,Houston,39,Male,False,0.9
2024-06-12,2024-06-12 10:18:18.786,card,ANON-0000-0000-0288,7.24,Hot Chocolate,CUST-0762,Chicago,39,Male,False,1.04
2024-06-12,2024-06-12 11:51:43.858,card,ANON-0000-0000-0289,6.08,Cappuccino,CUST-0763,Los Angeles,53,Male,True,0.98
2024-06-12,2024-06-12 17:41:17.179,card,ANON-0000-0000-0283,7.12,Latte,CUST-0764,Houston,30,Female,True,1.32
2024-06-12,2024-06-12 17:47:27.878,card,ANON-0000-0000-0290,4.84,Latte,CUST-0765,Miami,18,Male,True,0.0
2024-06-12,2024-06-12 20:16:33.648,card,ANON-0000-0000-0256,7.25,Hot Chocolate,CUST-0766,Miami,59,Female,False,0.58
2024-06-12,2024-06-12 20:25:34.239,card,ANON-0000-0000-0291,4.02,Americano with Milk,CUST-0767,New York,47,Male,True,0.44
2024-06-13,2024-06-13 08:54:24.207,card,ANON-0000-0000-0292,3.61,Americano,CUST-0768,New York,18,Male,False,0.11
2024-06-13,2024-06-13 08:57:25.592,card,ANON-0000-0000-0097,6.5,Latte,CUST-0769,Los Angeles,32,Female,True,0.25
2024-06-13,2024-06-13 09:50:25.038,card,ANON-0000-0000-0293,8.44,Americano with Milk,CUST-0770,Houston,51,Female,False,0.61
2024-06-13,2024-06-13 09:57:11.518,card,ANON-0000-0000-0141,7.84,Cortado,CUST-0771,Miami,27,Female,True,0.74
2024-06-13,2024-06-13 17:04:58.601,card,ANON-0000-0000-0294,6.05,Americano with Milk,CUST-0772,Chicago,54,Male,True,1.08
2024-06-13,2024-06-13 17:27:46.626,card,ANON-0000-0000-0295,7.87,Hot Chocolate,CUST-0773,Chicago,60,Male,False,0.43
2024-06-13,2024-06-13 19:22:19.083,card,ANON-0000-0000-0296,3.79,Latte,CUST-0774,Los Angeles,51,Male,True,0.37
2024-06-13,2024-06-13 20:20:51.762,card,ANON-0000-0000-0012,7.07,Americano with Milk,CUST-0775,Chicago,29,Male,True,0.13
2024-06-13,2024-06-13 20:43:45.991,card,ANON-0000-0000-0012,4.62,Espresso,CUST-0776,Miami,53,Female,True,0.72
2024-06-13,2024-06-13 20:45:00.615,card,ANON-0000-0000-0295,3.96,Espresso,CUST-0777,Miami,45,Female,True,0.33
2024-06-13,2024-06-13 20:48:17.902,card,ANON-0000-0000-0009,6.88,Americano with Milk,CUST-0778,Houston,50,Male,True,0.85
2024-06-13,2024-06-13 21:02:28.377,card,ANON-0000-0000-0009,7.17,Americano with Milk,CUST-0779,Miami,42,Male,False,0.01
2024-06-14,2024-06-14 07:46:13.238,card,ANON-0000-0000-0141,8.56,Cortado,CUST-0780,New York,59,Female,True,1.29
2024-06-14,2024-06-14 10:30:31.584,card,ANON-0000-0000-0297,7.23,Americano,CUST-0781,Los Angeles,60,Female,False,0.15
2024-06-14,2024-06-14 12:14:41.696,card,ANON-0000-0000-0097,3.19,Latte,CUST-0782,Houston,42,Female,True,0.18
2024-06-14,2024-06-14 18:29:53.399,card,ANON-0000-0000-0298,8.86,Americano with Milk,CUST-0783,Los Angeles,21,Female,False,0.93
2024-06-15,2024-06-15 11:26:01.974,card,ANON-0000-0000-0299,5.57,Cappuccino,CUST-0784,Miami,51,Female,True,0.79
2024-06-15,2024-06-15 12:21:28.135,card,ANON-0000-0000-0300,9.48,Latte,CUST-0785,Houston,39,Female,False,0.09
2024-06-15,2024-06-15 12:22:46.942,card,ANON-0000-0000-0300,6.06,Americano with Milk,CUST-0786,Los Angeles,38,Female,True,1.19
2024-06-15,2024-06-15 12:23:52.166,card,ANON-0000-0000-0300,9.91,Espresso,CUST-0787,Los Angeles,23,Female,True,1.76
2024-06-15,2024-06-15 12:24:35.130,card,ANON-0000-0000-0300,9.54,Cocoa,CUST-0788,Miami,32,Male,False,0.6
2024-06-15,2024-06-15 12:25:23.960,card,ANON-0000-0000-0300,3.4,Americano with Milk,CUST-0789,Miami,35,Male,False,0.02
2024-06-15,2024-06-15 16:03:29.909,card,ANON-0000-0000-0301,4.04,Americano with Milk,CUST-0790,Miami,35,Male,False,0.75
2024-06-15,2024-06-15 18:14:04.623,card,ANON-0000-0000-0302,5.62,Americano,CUST-0791,New York,24,Female,False,0.73
2024-06-16,2024-06-16 10:43:51.456,card,ANON-0000-0000-0059,6.99,Americano with Milk,CUST-0792,Chicago,57,Female,False,0.16
2024-06-16,2024-06-16 10:58:41.366,card,ANON-0000-0000-0303,3.76,Latte,CUST-0793,Houston,39,Male,False,0.0
2024-06-16,2024-06-16 11:00:38.191,card,ANON-0000-0000-0303,6.04,Hot Chocolate,CUST-0794,Chicago,53,Female,False,1.18
2024-06-16,2024-06-16 11:01:41.488,card,ANON-0000-0000-0303,5.43,Hot Chocolate,CUST-0795,Los Angeles,21,Male,True,0.14
2024-06-16,2024-06-16 12:49:27.624,card,ANON-0000-0000-0276,9.26,Americano with Milk,CUST-0796,Los Angeles,32,Male,False,0.51
2024-06-16,2024-06-16 14:00:38.992,card,ANON-0000-0000-0274,7.75,Espresso,CUST-0797,Houston,20,Female,False,0.66
